Format,Unit, ,Item ID,MDPI barcode,Title Control Number,Catalog Key,OCLC,Call Sequence,Pub Year,MARC key,Ephemera Removed,Bin Barcodes,Bin Name,Ephemera Returned,Title,Author,Library,Shelving Key,Item Type,Home Location,Current Location,Item Category 2,Cataloging date code,Pagination (300a),Illustrations (300b),Size (300c),Column1,Column2,Column3,notes,pre-prioritization group,Year,Tape base,Preservation problems,Pack deformation,Reel size,Track configuration,Sound field,Item Category 1,speed,Tape thickness,Tape stock brand,number of programs,directions recorded,Variations Record Exists,Group key,Group position,Group total,position_by_shelving_key,,NOTES,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 D4.1-4 v. 2,30000005011394,40000001241043,BFJ8773BM,2072558,19052197,3,1988,2182672,x,40000000000093,ML-OR-169,,GRADUATE RECITAL,BRAHMS JOHANNES 001833 001897 VOCAL MUSIC SELECTIONS,B-MUSIC,TP-S .B813 D4.1-4 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1988,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226/227,1,1,,BFJ8773BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 D4.65-2 v. 1,32000001042243,40000001241050,BGZ2725BM,2262984,20738108,2,1989,2437445,x,40000000000093,ML-OR-169,,NEUE LIEBESLIEDER WALZER OP 000065 PIANO QUINTET IN F MINOR OP 000034,BRAHMS JOHANNES 001833 001897 NEUE LIEBESLIEDER MIXED SOLO VOICES PIANO 000004 HANDS,B-MUSIC,TP-S .B813 D4.65-2 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1989,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BGZ2725BM,1,3,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 D4.65-2 v. 2,32000001044306,40000001241068,BGZ2725BM,2262984,20738108,3,1989,2437445,x,40000000000093,ML-OR-169,,NEUE LIEBESLIEDER WALZER OP 000065 PIANO QUINTET IN F MINOR OP 000034,BRAHMS JOHANNES 001833 001897 NEUE LIEBESLIEDER MIXED SOLO VOICES PIANO 000004 HANDS,B-MUSIC,TP-S .B813 D4.65-2 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1989,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BGZ2725BM,2,3,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 D4.65-2 v. 3,32000001044298,40000001241076,BGZ2725BM,2262984,20738108,4,1989,2437445,x,40000000000093,ML-OR-169,,NEUE LIEBESLIEDER WALZER OP 000065 PIANO QUINTET IN F MINOR OP 000034,BRAHMS JOHANNES 001833 001897 NEUE LIEBESLIEDER MIXED SOLO VOICES PIANO 000004 HANDS,B-MUSIC,TP-S .B813 D4.65-2 V. 3,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1989,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BGZ2725BM,3,3,3,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.1-26 v. 1,30000038504050,40000001241100,BAF1726BM,1445834,13545298,3,1986,1542528,x,40000000000093,ML-OR-169,,CONCERTO NO 000001 IN D MINOR OP 000015,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000001 OP 000015 D MINOR ARR,B-MUSIC,TP-S .B813 G4K1.1-26 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (44 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1986,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BAF1726BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.1-26 v. 2,30000038504068,40000001241118,BAF1726BM,1445834,13545298,4,1986,1542528,x,40000000000093,ML-OR-169,,CONCERTO NO 000001 IN D MINOR OP 000015,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000001 OP 000015 D MINOR ARR,B-MUSIC,TP-S .B813 G4K1.1-26 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (44 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1986,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BAF1726BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.1-27 v. 1,30000038504076,40000001241084,BAF2779BM,1446820,15213155,3,1986,1543566,x,40000000000093,ML-OR-169,,CONCERTO IN D MINOR OP 000015,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000001 OP 000015 D MINOR ARR,B-MUSIC,TP-S .B813 G4K1.1-27 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (49 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1986,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BAF2779BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.1-27 v. 2,30000038504084,40000001241092,BAF2779BM,1446820,15213155,4,1986,1543566,x,40000000000093,ML-OR-169,,CONCERTO IN D MINOR OP 000015,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000001 OP 000015 D MINOR ARR,B-MUSIC,TP-S .B813 G4K1.1-27 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (49 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1986,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226/227,1,1,,BAF2779BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G1.3-18 v. 1,32000004812543,40000001241761,BAF5387BM,1449343,17680392,2,1987,1546526,x,40000000000127,ML-OR-172,,SYMPHONY NO 000003 IN F MAJOR OP 000090,BRAHMS JOHANNES 001833 001897 SYMPHONIES NO 000003 OP 000090 F MAJOR,B-MUSIC,TP-S .B813 G1.3-18 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (39 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1987,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BAF5387BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G1.3-18 v. 2,32000004812659,40000001241779,BAF5387BM,1449343,17680392,3,1987,1546526,x,40000000000127,ML-OR-172,,SYMPHONY NO 000003 IN F MAJOR OP 000090,BRAHMS JOHANNES 001833 001897 SYMPHONIES NO 000003 OP 000090 F MAJOR,B-MUSIC,TP-S .B813 G1.3-18 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (39 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1987,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BAF5387BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.1-28 v. 1,30000038504092,40000001241787,BAF5077BM,1449036,17410352,3,1987,1546148,x,40000000000127,ML-OR-172,,CONCERTO NO 000001 IN D MINOR OP 000015,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000001 OP 000015 D MINOR ARR,B-MUSIC,TP-S .B813 G4K1.1-28 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (50 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1987,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BAF5077BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.1-28 v. 2,30000038504100,40000001241795,BAF5077BM,1449036,17410352,4,1987,1546148,x,40000000000127,ML-OR-172,,CONCERTO NO 000001 IN D MINOR OP 000015,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000001 OP 000015 D MINOR ARR,B-MUSIC,TP-S .B813 G4K1.1-28 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (50 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1987,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BAF5077BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.1-30 v. 1,30000038504134,40000001241803,BGN9921BM,2186815,19907110,3,1989,2359733,x,40000000000127,ML-OR-172,,CONCERTO NO 000001 IN D MINOR OP 000015,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000001 OP 000015 D MINOR,B-MUSIC,TP-S .B813 G4K1.1-30 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (49 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1989,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BGN9921BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.1-30 v. 2,30000038504142,40000001241811,BGN9921BM,2186815,19907110,4,1989,2359733,x,40000000000127,ML-OR-172,,CONCERTO NO 000001 IN D MINOR OP 000015,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000001 OP 000015 D MINOR,B-MUSIC,TP-S .B813 G4K1.1-30 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (49 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1989,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BGN9921BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.1-31 v. 1,30000038504159,40000001241829,BGZ2630BM,2262889,20782577,3,1989,2437344,x,40000000000127,ML-OR-172,,CONCERTO NO 000001 IN D MINOR OP 000015,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000001 OP 000015 D MINOR ARR,B-MUSIC,TP-S .B813 G4K1.1-31 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (45 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1989,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BGZ2630BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.1-31 v. 2,30000038504167,40000001241837,BGZ2630BM,2262889,20782577,4,1989,2437344,x,40000000000127,ML-OR-172,,CONCERTO NO 000001 IN D MINOR OP 000015,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000001 OP 000015 D MINOR ARR,B-MUSIC,TP-S .B813 G4K1.1-31 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (45 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1989,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BGZ2630BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.1-32 v. 1,30000038504175,40000001241845,AAM2167BM,40831,21890122,4,1990,44186,x,40000000000127,ML-OR-172,,CONCERTO NO 000001 IN D MINOR FOR PIANO AND ORCHESTRA OP 000015,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000001 OP 000015 D MINOR,B-MUSIC,TP-S .B813 G4K1.1-32 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (51 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1990,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,AAM2167BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.1-32 v. 2,30000038504183,40000001241852,AAM2167BM,40831,21890122,5,1990,44186,x,40000000000127,ML-OR-172,,CONCERTO NO 000001 IN D MINOR FOR PIANO AND ORCHESTRA OP 000015,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000001 OP 000015 D MINOR,B-MUSIC,TP-S .B813 G4K1.1-32 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (51 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1990,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,AAM2167BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.1-34 v. 1,30000002967143,40000001241860,ABA9211BM,92497,24031805,2,1990,98422,x,40000000000127,ML-OR-172,,CONCERTO NO 000001 IN D MINOR OP 000015,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000001 OP 000015 D MINOR,B-MUSIC,TP-S .B813 G4K1.1-34 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1990,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,ABA9211BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.1-34 v. 2,30000002967135,40000001241878,ABA9211BM,92497,24031805,3,1990,98422,x,40000000000127,ML-OR-172,,CONCERTO NO 000001 IN D MINOR OP 000015,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000001 OP 000015 D MINOR,B-MUSIC,TP-S .B813 G4K1.1-34 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1990,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,ABA9211BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.2-18 v. 1,30000038504316,40000001241886,BFJ9317BM,2073031,18420811,3,1988,2183258,x,40000000000127,ML-OR-172,,CONCERTO NO 000002 IN B FLAT MAJOR OP 000083,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000002 OP 000083 BB MAJOR ARR,B-MUSIC,TP-S .B813 G4K1.2-18 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (49 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1988,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BFJ9317BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.2-18 v. 2,30000038504324,40000001241894,BFJ9317BM,2073031,18420811,4,1988,2183258,x,40000000000127,ML-OR-172,,CONCERTO NO 000002 IN B FLAT MAJOR OP 000083,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000002 OP 000083 BB MAJOR ARR,B-MUSIC,TP-S .B813 G4K1.2-18 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (49 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1988,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BFJ9317BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.2-19 v. 1,30000038504332,40000001241902,BFJ9013BM,2072793,19260308,3,1988,2182981,x,40000000000127,ML-OR-172,,CONCERTO NO 000002 IN B FLAT MAJOR FOR PIANO AND ORCHESTRA OP 000083,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000002 OP 000083 BB MAJOR,B-MUSIC,TP-S .B813 G4K1.2-19 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (51 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1988,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BFJ9013BM,1,3,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.2-19 v. 2,30000038504340,40000001241910,BFJ9013BM,2072793,19260308,4,1988,2182981,x,40000000000127,ML-OR-172,,CONCERTO NO 000002 IN B FLAT MAJOR FOR PIANO AND ORCHESTRA OP 000083,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000002 OP 000083 BB MAJOR,B-MUSIC,TP-S .B813 G4K1.2-19 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (51 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1988,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BFJ9013BM,2,3,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.2-19 v. 3,30000038504357,40000001241928,BFJ9013BM,2072793,19260308,5,1988,2182981,x,40000000000127,ML-OR-172,,CONCERTO NO 000002 IN B FLAT MAJOR FOR PIANO AND ORCHESTRA OP 000083,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000002 OP 000083 BB MAJOR,B-MUSIC,TP-S .B813 G4K1.2-19 V. 3,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,3 sound tape reels (51 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1988,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BFJ9013BM,3,3,3,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.2-20 v. 1,30000038504365,40000001241936,AAL6550BM,39414,21869568,4,1990,42689,x,40000000000127,ML-OR-172,,CONCERTO NO 000002 IN B FLAT MAJOR OP 000083,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000002 OP 000083 BB MAJOR ARR,B-MUSIC,TP-S .B813 G4K1.2-20 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (46 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1990,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,AAL6550BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.2-20 v. 2,30000038504373,40000001241944,AAL6550BM,39414,21869568,5,1990,42689,x,40000000000127,ML-OR-172,,CONCERTO NO 000002 IN B FLAT MAJOR OP 000083,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000002 OP 000083 BB MAJOR ARR,B-MUSIC,TP-S .B813 G4K1.2-20 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (46 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1990,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,AAL6550BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.2-27 v. 1,39000018507512,40000001241951,ACB6726BM,208598,25058528,2,1991,226914,x,40000000000127,ML-OR-172,,CONCERTO NO 000002 IN B FLAT MAJOR OP 000083,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000002 OP 000083 BB MAJOR,B-MUSIC,TP-S .B813 G4K1.2-27 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1991,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,ACB6726BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.2-27 v. 2,39000018027446,40000001241969,ACB6726BM,208598,25058528,3,1991,226914,x,40000000000127,ML-OR-172,,CONCERTO NO 000002 IN B FLAT MAJOR OP 000083,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000002 OP 000083 BB MAJOR,B-MUSIC,TP-S .B813 G4K1.2-27 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1991,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,ACB6726BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.2-28 v. 1,30000000388060,40000001241977,ACF8619BM,229849,25649426,2,1992,250215,x,40000000000127,ML-OR-172,,CONCERTO NO 000002 IN B FLAT MAJOR OP 000083,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000002 OP 000083 BB MAJOR ARR,B-MUSIC,TP-S .B813 G4K1.2-28 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1992,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226/227,1,1,,ACF8619BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.2-28 v. 2,30000000388052,40000001241985,ACF8619BM,229849,25649426,3,1992,250215,x,40000000000127,ML-OR-172,,CONCERTO NO 000002 IN B FLAT MAJOR OP 000083,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000002 OP 000083 BB MAJOR ARR,B-MUSIC,TP-S .B813 G4K1.2-28 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1992,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226/227,1,1,,ACF8619BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.2-29 v. 1,30000026440846,40000001241993,ACU1971BM,296306,27089143,2,1992,321853,x,40000000000127,ML-OR-172,,CONCERTO NO 000002 IN B FLAT MAJOR OP 000083,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000002 OP 000083 BB MAJOR ARR,B-MUSIC,TP-S .B813 G4K1.2-29 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1992,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,ACU1971BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4K1.2-29 v. 2,30000026440721,40000001242009,ACU1971BM,296306,27089143,3,1992,321853,x,40000000000127,ML-OR-172,,CONCERTO NO 000002 IN B FLAT MAJOR OP 000083,BRAHMS JOHANNES 001833 001897 CONCERTOS PIANO ORCHESTRA NO 000002 OP 000083 BB MAJOR ARR,B-MUSIC,TP-S .B813 G4K1.2-29 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1992,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,ACU1971BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4S1.1-31 v. 1,30000038504597,40000001242017,BAE7608BM,1442006,11955049,3,1985,1537941,x,40000000000127,ML-OR-172,,CONCERTO IN D MAJOR FOR VIOLIN AND ORCHESTRA OP 000077,BRAHMS JOHANNES 001833 001897 CONCERTOS VIOLIN ORCHESTRA OP 000077 D MAJOR,B-MUSIC,TP-S .B813 G4S1.1-31 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (43 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226/227,1,1,,BAE7608BM,1,2,1,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4S1.1-31 v. 2,30000038507210,40000001242025,BAE7608BM,1442006,11955049,4,1985,1537941,x,40000000000127,ML-OR-172,,CONCERTO IN D MAJOR FOR VIOLIN AND ORCHESTRA OP 000077,BRAHMS JOHANNES 001833 001897 CONCERTOS VIOLIN ORCHESTRA OP 000077 D MAJOR,B-MUSIC,TP-S .B813 G4S1.1-31 V. 2,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (43 min.) :,"7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1985,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,"1.5 mil, 1.0 mil",Scotch 226/227,1,1,,BAE7608BM,2,2,2,,,
Open Reel Audio Tape,B-AAAMC,TP-S .B813 G4S1.2-10 v. 1,30000038507269,40000001242033,BFJ7932BM,2071898,18312305,3,1988,2181908,x,40000000000127,ML-OR-172,,CONCERTO IN A MINOR FOR VIOLIN CELLO AND ORCHESTRA OP 000102,BRAHMS JOHANNES 001833 001897 CONCERTOS VIOLIN CELLO ORCHESTRA OP 000102 A MINOR,B-MUSIC,TP-S .B813 G4S1.2-10 V. 1,HOUR06,_MUIUTP,_MUIUTP,REELTAPE,,2 sound tape reels (36 min.) :,"analog, 7 1/2 ips, 2 track, stereo. ;",7 in.,,,,,ML_I,1988,Polyester,,None,7 in.,Half track,Stereo,IUPERF,7.5 ips,1.5 mil,Scotch 226,1,1,,BFJ7932BM,1,2,1,,,
